latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.52,13.419998,38.0,0,GMT,GMT

time,temperature_2m (°C),direct_radiation (W/m²)
2025-07-11T12:00,23.7,160.5
2025-07-11T13:00,23.2,3.8
2025-07-11T14:00,23.2,7.8
2025-07-11T15:00,23.2,55.8
2025-07-11T16:00,22.1,17.0
2025-07-11T17:00,19.7,6.8
2025-07-11T18:00,18.1,1.0
2025-07-11T19:00,17.0,0.0
2025-07-11T20:00,16.2,0.0
2025-07-11T21:00,15.4,0.0
2025-07-11T22:00,15.4,0.0
2025-07-11T23:00,15.2,0.0
2025-07-12T00:00,15.1,0.0
2025-07-12T01:00,15.3,0.0
2025-07-12T02:00,15.3,0.0
2025-07-12T03:00,15.2,0.0
2025-07-12T04:00,15.1,0.0
2025-07-12T05:00,15.2,0.0
2025-07-12T06:00,14.9,1.2
2025-07-12T07:00,15.0,0.2
2025-07-12T08:00,15.4,0.2
2025-07-12T09:00,15.5,0.0
2025-07-12T10:00,16.3,8.2
2025-07-12T11:00,17.6,9.2
2025-07-12T12:00,17.1,3.2
2025-07-12T13:00,17.6,2.8
2025-07-12T14:00,17.8,3.2
2025-07-12T15:00,18.1,2.8
2025-07-12T16:00,17.9,0.5
2025-07-12T17:00,17.9,0.8
2025-07-12T18:00,17.5,0.5
2025-07-12T19:00,17.1,0.0
2025-07-12T20:00,16.9,0.0
2025-07-12T21:00,17.1,0.0
2025-07-12T22:00,17.1,0.0
2025-07-12T23:00,16.8,0.0
2025-07-13T00:00,17.2,0.0
2025-07-13T01:00,17.0,0.0
2025-07-13T02:00,16.9,0.0
2025-07-13T03:00,16.6,0.0
2025-07-13T04:00,16.5,0.0
2025-07-13T05:00,16.2,0.0
2025-07-13T06:00,16.3,2.2
2025-07-13T07:00,16.8,0.0
2025-07-13T08:00,17.4,10.0
2025-07-13T09:00,18.5,21.0
2025-07-13T10:00,19.2,52.2
2025-07-13T11:00,19.8,54.0
2025-07-13T12:00,20.9,74.5
2025-07-13T13:00,21.2,63.8
2025-07-13T14:00,21.7,115.2
2025-07-13T15:00,22.7,112.8
2025-07-13T16:00,22.9,205.0
2025-07-13T17:00,22.9,125.2
2025-07-13T18:00,21.5,35.0
2025-07-13T19:00,20.6,4.5
2025-07-13T20:00,19.8,0.2
2025-07-13T21:00,19.3,0.0
2025-07-13T22:00,19.1,0.0
2025-07-13T23:00,18.7,0.0
2025-07-14T00:00,18.0,0.0
2025-07-14T01:00,17.9,0.0
2025-07-14T02:00,17.5,0.0
2025-07-14T03:00,16.6,0.0
2025-07-14T04:00,16.5,0.2
2025-07-14T05:00,17.3,31.5
2025-07-14T06:00,18.7,140.5
2025-07-14T07:00,20.3,140.2
2025-07-14T08:00,21.5,174.0
2025-07-14T09:00,23.8,163.2
2025-07-14T10:00,24.4,119.5
2025-07-14T11:00,24.3,180.5
2025-07-14T12:00,25.6,248.8
2025-07-14T13:00,26.3,285.5
2025-07-14T14:00,26.4,193.0
2025-07-14T15:00,25.3,49.2
2025-07-14T16:00,25.8,137.8
2025-07-14T17:00,25.8,77.5
2025-07-14T18:00,25.3,30.8
2025-07-14T19:00,24.9,4.2
2025-07-14T20:00,24.0,0.2
2025-07-14T21:00,22.6,0.0
2025-07-14T22:00,22.1,0.0
2025-07-14T23:00,21.3,0.0
2025-07-15T00:00,20.2,0.0
2025-07-15T01:00,19.6,0.0
2025-07-15T02:00,19.1,0.0
2025-07-15T03:00,18.8,0.0
2025-07-15T04:00,18.9,0.2
2025-07-15T05:00,19.1,1.0
2025-07-15T06:00,19.3,0.5
2025-07-15T07:00,19.2,7.8
2025-07-15T08:00,20.2,63.2
2025-07-15T09:00,20.4,39.0
2025-07-15T10:00,21.9,136.5
2025-07-15T11:00,22.7,81.5
2025-07-15T12:00,18.1,4.0
2025-07-15T13:00,18.1,21.5
2025-07-15T14:00,19.1,120.8
2025-07-15T15:00,19.4,121.0
2025-07-15T16:00,20.1,136.2
2025-07-15T17:00,20.0,95.2
2025-07-15T18:00,20.5,72.8
2025-07-15T19:00,20.2,9.5
2025-07-15T20:00,18.7,0.0
2025-07-15T21:00,17.4,0.0
2025-07-15T22:00,16.9,0.0
2025-07-15T23:00,16.3,0.0
2025-07-16T00:00,16.0,0.0
2025-07-16T01:00,15.5,0.0
2025-07-16T02:00,14.8,0.0
2025-07-16T03:00,14.5,0.0
2025-07-16T04:00,14.3,5.8
2025-07-16T05:00,14.6,60.8
2025-07-16T06:00,15.9,181.0
2025-07-16T07:00,17.3,232.2
2025-07-16T08:00,18.7,281.0
2025-07-16T09:00,19.4,37.8
2025-07-16T10:00,20.2,111.8
2025-07-16T11:00,21.4,168.8
2025-07-16T12:00,22.7,372.5
2025-07-16T13:00,22.7,181.5
2025-07-16T14:00,16.8,1.0
2025-07-16T15:00,17.6,0.2
2025-07-16T16:00,17.5,53.2
2025-07-16T17:00,18.0,112.5
2025-07-16T18:00,18.7,18.8
2025-07-16T19:00,18.6,1.2
2025-07-16T20:00,18.3,0.2
2025-07-16T21:00,17.4,0.0
2025-07-16T22:00,16.8,0.0
2025-07-16T23:00,16.4,0.0
2025-07-17T00:00,15.3,0.0
2025-07-17T01:00,14.7,0.0
2025-07-17T02:00,14.6,0.0
2025-07-17T03:00,14.0,0.0
2025-07-17T04:00,14.0,2.8
2025-07-17T05:00,14.3,28.5
2025-07-17T06:00,15.0,27.0
2025-07-17T07:00,15.8,31.0
2025-07-17T08:00,17.2,59.0
2025-07-17T09:00,18.2,30.5
2025-07-17T10:00,18.2,28.8
2025-07-17T11:00,17.5,0.5
2025-07-17T12:00,17.7,5.5
2025-07-17T13:00,17.3,1.5
2025-07-17T14:00,17.0,2.5
2025-07-17T15:00,16.8,1.5
2025-07-17T16:00,17.3,0.0
2025-07-17T17:00,17.6,4.0
2025-07-17T18:00,18.0,12.8
2025-07-17T19:00,18.2,1.2
2025-07-17T20:00,18.3,0.0
2025-07-17T21:00,18.5,0.0
2025-07-17T22:00,18.1,0.0
2025-07-17T23:00,17.6,0.0
2025-07-18T00:00,17.2,0.0
2025-07-18T01:00,17.3,0.0
2025-07-18T02:00,16.9,0.0
2025-07-18T03:00,16.7,0.0
2025-07-18T04:00,16.8,0.2
2025-07-18T05:00,16.9,12.0
2025-07-18T06:00,17.4,42.2
2025-07-18T07:00,18.3,36.0
2025-07-18T08:00,18.8,53.2
2025-07-18T09:00,20.3,242.5
2025-07-18T10:00,20.5,42.8
2025-07-18T11:00,20.9,22.2
2025-07-18T12:00,22.0,109.5
2025-07-18T13:00,22.7,234.5
2025-07-18T14:00,23.7,264.5
2025-07-18T15:00,23.6,274.5
2025-07-18T16:00,23.9,157.2
2025-07-18T17:00,24.0,91.0
2025-07-18T18:00,24.2,50.5
2025-07-18T19:00,23.6,7.8
2025-07-18T20:00,22.6,0.2
2025-07-18T21:00,20.9,0.0
2025-07-18T22:00,20.1,0.0
2025-07-18T23:00,19.2,0.0
2025-07-19T00:00,18.3,0.0
2025-07-19T01:00,17.8,0.0
2025-07-19T02:00,17.4,0.0
2025-07-19T03:00,16.9,0.0
2025-07-19T04:00,16.5,4.5
2025-07-19T05:00,17.1,61.5
2025-07-19T06:00,19.2,172.8
2025-07-19T07:00,21.1,312.8
2025-07-19T08:00,23.0,452.0
2025-07-19T09:00,24.6,411.0
2025-07-19T10:00,25.4,374.5
2025-07-19T11:00,26.3,385.0
2025-07-19T12:00,27.3,441.5
2025-07-19T13:00,27.3,363.8
2025-07-19T14:00,27.4,246.2
2025-07-19T15:00,28.4,306.5
2025-07-19T16:00,28.2,182.5
2025-07-19T17:00,28.4,102.2
2025-07-19T18:00,28.0,44.5
2025-07-19T19:00,27.1,15.2
2025-07-19T20:00,26.0,0.2
2025-07-19T21:00,23.7,0.0
2025-07-19T22:00,22.7,0.0
2025-07-19T23:00,21.9,0.0
2025-07-20T00:00,20.9,0.0
2025-07-20T01:00,20.5,0.0
2025-07-20T02:00,19.9,0.0
2025-07-20T03:00,19.3,0.0
2025-07-20T04:00,19.2,4.5
2025-07-20T05:00,19.5,45.5
2025-07-20T06:00,20.8,145.0
2025-07-20T07:00,22.6,257.2
2025-07-20T08:00,24.6,407.8
2025-07-20T09:00,26.3,551.0
2025-07-20T10:00,27.7,633.5
2025-07-20T11:00,28.7,695.0
2025-07-20T12:00,29.3,658.0
2025-07-20T13:00,30.0,463.0
2025-07-20T14:00,30.7,321.5
2025-07-20T15:00,30.7,156.2
2025-07-20T16:00,30.5,136.8
2025-07-20T17:00,30.3,143.8
2025-07-20T18:00,29.7,79.2
2025-07-20T19:00,28.9,2.0
2025-07-20T20:00,27.5,0.2
2025-07-20T21:00,26.1,0.0
2025-07-20T22:00,25.2,0.0
2025-07-20T23:00,24.5,0.0
2025-07-21T00:00,23.6,0.0
2025-07-21T01:00,23.2,0.0
2025-07-21T02:00,22.9,0.0
2025-07-21T03:00,22.8,0.0
2025-07-21T04:00,22.2,0.0
2025-07-21T05:00,22.1,0.8
2025-07-21T06:00,22.1,0.8
2025-07-21T07:00,22.7,7.5
2025-07-21T08:00,23.2,4.2
2025-07-21T09:00,23.6,2.2
2025-07-21T10:00,23.8,11.0
2025-07-21T11:00,22.9,9.8
2025-07-21T12:00,21.7,11.5
2025-07-21T13:00,21.5,5.0
2025-07-21T14:00,20.5,5.2
2025-07-21T15:00,20.3,4.0
2025-07-21T16:00,19.7,2.0
2025-07-21T17:00,17.7,0.5
2025-07-21T18:00,16.1,0.0
2025-07-21T19:00,16.2,0.0
2025-07-21T20:00,16.1,0.0
2025-07-21T21:00,15.7,0.0
2025-07-21T22:00,15.7,0.0
2025-07-21T23:00,15.8,0.0
2025-07-22T00:00,15.7,0.0
2025-07-22T01:00,15.8,0.0
2025-07-22T02:00,15.9,0.0
2025-07-22T03:00,16.1,0.0
2025-07-22T04:00,16.1,0.0
2025-07-22T05:00,16.7,1.0
2025-07-22T06:00,16.9,32.2
2025-07-22T07:00,17.9,100.2
2025-07-22T08:00,19.3,232.0
2025-07-22T09:00,19.9,172.0
2025-07-22T10:00,21.0,291.8
2025-07-22T11:00,18.7,72.8
2025-07-22T12:00,18.8,4.0
2025-07-22T13:00,20.1,40.5
2025-07-22T14:00,18.8,5.2
2025-07-22T15:00,20.8,97.5
2025-07-22T16:00,21.0,74.0
2025-07-22T17:00,19.1,20.0
2025-07-22T18:00,19.8,1.2
2025-07-22T19:00,18.9,0.2
2025-07-22T20:00,18.0,0.0
2025-07-22T21:00,17.2,0.0
2025-07-22T22:00,17.1,0.0
2025-07-22T23:00,16.8,0.0
2025-07-23T00:00,17.0,0.0
2025-07-23T01:00,16.9,0.0
2025-07-23T02:00,16.7,0.0
2025-07-23T03:00,16.8,0.0
2025-07-23T04:00,16.7,0.0
2025-07-23T05:00,16.8,0.0
2025-07-23T06:00,16.9,0.8
2025-07-23T07:00,17.4,1.0
2025-07-23T08:00,17.5,0.8
2025-07-23T09:00,18.4,1.8
2025-07-23T10:00,18.6,5.2
2025-07-23T11:00,18.7,1.8
2025-07-23T12:00,18.8,2.8
2025-07-23T13:00,18.9,1.2
2025-07-23T14:00,20.5,4.5
2025-07-23T15:00,20.0,2.5
2025-07-23T16:00,19.9,2.2
2025-07-23T17:00,19.7,0.5
2025-07-23T18:00,19.2,0.0
2025-07-23T19:00,19.5,0.0
2025-07-23T20:00,19.8,0.0
2025-07-23T21:00,19.7,0.0
2025-07-23T22:00,19.2,0.0
2025-07-23T23:00,18.8,0.0
2025-07-24T00:00,18.6,0.0
2025-07-24T01:00,18.4,0.0
2025-07-24T02:00,18.1,0.0
2025-07-24T03:00,17.5,0.0
2025-07-24T04:00,17.1,0.8
2025-07-24T05:00,17.0,4.8
2025-07-24T06:00,17.2,6.0
2025-07-24T07:00,17.5,6.8
2025-07-24T08:00,18.3,17.5
2025-07-24T09:00,19.6,42.8
2025-07-24T10:00,20.0,56.0
2025-07-24T11:00,20.0,30.8
2025-07-24T12:00,22.4,250.0
2025-07-24T13:00,22.3,62.0
2025-07-24T14:00,23.0,50.8
2025-07-24T15:00,23.5,64.8
2025-07-24T16:00,23.1,55.8
2025-07-24T17:00,22.4,15.0
2025-07-24T18:00,22.4,5.5
2025-07-24T19:00,22.1,0.8
2025-07-24T20:00,21.5,0.0
2025-07-24T21:00,20.1,0.0
2025-07-24T22:00,19.6,0.0
2025-07-24T23:00,19.2,0.0
2025-07-25T00:00,18.7,0.0
2025-07-25T01:00,18.8,0.0
2025-07-25T02:00,18.5,0.0
2025-07-25T03:00,18.0,0.0
2025-07-25T04:00,18.3,0.0
2025-07-25T05:00,18.4,0.2
2025-07-25T06:00,18.4,0.5
2025-07-25T07:00,19.0,0.2
2025-07-25T08:00,20.1,13.8
2025-07-25T09:00,21.1,54.5
2025-07-25T10:00,20.8,7.0
2025-07-25T11:00,21.3,54.0
2025-07-25T12:00,21.3,59.8
2025-07-25T13:00,22.4,66.5
2025-07-25T14:00,23.3,98.2
2025-07-25T15:00,24.6,166.0
2025-07-25T16:00,23.7,161.5
2025-07-25T17:00,22.8,85.0
2025-07-25T18:00,22.6,9.0
2025-07-25T19:00,21.3,3.5
2025-07-25T20:00,20.5,0.0
2025-07-25T21:00,20.2,0.0
2025-07-25T22:00,20.0,0.0
2025-07-25T23:00,19.8,0.0
2025-07-26T00:00,19.6,0.0
2025-07-26T01:00,19.5,0.0
2025-07-26T02:00,19.1,0.0
2025-07-26T03:00,18.5,0.0
2025-07-26T04:00,18.2,0.5
2025-07-26T05:00,18.1,6.2
2025-07-26T06:00,18.0,8.0
2025-07-26T07:00,18.1,3.2
2025-07-26T08:00,18.3,8.2
2025-07-26T09:00,18.8,23.0
2025-07-26T10:00,19.2,14.5
2025-07-26T11:00,20.0,17.8
2025-07-26T12:00,19.8,24.2
2025-07-26T13:00,20.0,41.5
2025-07-26T14:00,21.3,182.5
2025-07-26T15:00,21.4,153.8
2025-07-26T16:00,21.8,85.2
2025-07-26T17:00,21.5,10.2
2025-07-26T18:00,21.5,12.0
2025-07-26T19:00,21.2,1.5
2025-07-26T20:00,20.8,0.0
2025-07-26T21:00,19.5,0.0
2025-07-26T22:00,18.9,0.0
2025-07-26T23:00,18.0,0.0
2025-07-27T00:00,17.1,0.0
2025-07-27T01:00,16.7,0.0
2025-07-27T02:00,16.4,0.0
2025-07-27T03:00,16.4,0.0
2025-07-27T04:00,16.1,0.2
2025-07-27T05:00,16.7,12.5
2025-07-27T06:00,18.2,44.0
2025-07-27T07:00,19.5,76.5
2025-07-27T08:00,20.7,99.5
2025-07-27T09:00,22.3,136.8
2025-07-27T10:00,22.8,163.0
2025-07-27T11:00,23.6,249.8
2025-07-27T12:00,23.5,29.2
2025-07-27T13:00,23.8,84.8
2025-07-27T14:00,23.5,40.0
2025-07-27T15:00,23.6,110.8
2025-07-27T16:00,24.1,310.0
2025-07-27T17:00,24.1,217.5
2025-07-27T18:00,24.4,71.8
2025-07-27T19:00,23.9,2.2
2025-07-27T20:00,21.4,0.0
2025-07-27T21:00,20.4,0.0
2025-07-27T22:00,19.5,0.0
2025-07-27T23:00,18.8,0.0
2025-07-28T00:00,18.4,0.0
2025-07-28T01:00,18.2,0.0
2025-07-28T02:00,18.0,0.0
2025-07-28T03:00,17.9,0.0
2025-07-28T04:00,17.8,0.0
2025-07-28T05:00,17.8,0.8
2025-07-28T06:00,18.0,5.0
2025-07-28T07:00,18.1,3.5
2025-07-28T08:00,18.3,6.0
2025-07-28T09:00,20.9,52.5
2025-07-28T10:00,21.0,102.5
2025-07-28T11:00,21.7,113.0
2025-07-28T12:00,22.4,33.5
2025-07-28T13:00,21.8,12.0
2025-07-28T14:00,21.7,42.0
2025-07-28T15:00,23.3,208.2
2025-07-28T16:00,23.2,239.5
2025-07-28T17:00,22.8,43.0
2025-07-28T18:00,22.5,37.5
2025-07-28T19:00,21.5,5.0
2025-07-28T20:00,20.5,0.0
2025-07-28T21:00,19.5,0.0
2025-07-28T22:00,18.8,0.0
2025-07-28T23:00,17.9,0.0
2025-07-29T00:00,17.3,0.0
2025-07-29T01:00,16.6,0.0
2025-07-29T02:00,15.7,0.0
2025-07-29T03:00,15.2,0.0
2025-07-29T04:00,14.7,1.2
2025-07-29T05:00,14.8,39.8
2025-07-29T06:00,15.5,68.2
2025-07-29T07:00,17.1,159.2
2025-07-29T08:00,18.5,203.8
2025-07-29T09:00,19.3,295.8
2025-07-29T10:00,19.7,180.0
2025-07-29T11:00,20.6,262.5
2025-07-29T12:00,21.2,318.2
2025-07-29T13:00,20.8,181.0
2025-07-29T14:00,20.9,317.0
2025-07-29T15:00,21.1,121.5
2025-07-29T16:00,21.5,186.5
2025-07-29T17:00,20.4,91.8
2025-07-29T18:00,20.3,64.8
2025-07-29T19:00,19.4,10.8
2025-07-29T20:00,18.5,0.0
2025-07-29T21:00,17.2,0.0
2025-07-29T22:00,16.5,0.0
2025-07-29T23:00,15.8,0.0
2025-07-30T00:00,15.1,0.0
2025-07-30T01:00,15.0,0.0
2025-07-30T02:00,15.2,0.0
2025-07-30T03:00,14.6,0.0
2025-07-30T04:00,14.4,0.8
2025-07-30T05:00,14.5,41.8
2025-07-30T06:00,15.3,146.8
2025-07-30T07:00,16.6,294.5
2025-07-30T08:00,17.9,432.0
2025-07-30T09:00,19.4,477.0
2025-07-30T10:00,20.4,555.5
2025-07-30T11:00,21.2,393.5
2025-07-30T12:00,22.0,353.5
2025-07-30T13:00,22.7,426.2
2025-07-30T14:00,22.7,223.2
2025-07-30T15:00,23.1,348.0
2025-07-30T16:00,23.2,188.8
2025-07-30T17:00,22.6,116.2
2025-07-30T18:00,21.7,52.2
2025-07-30T19:00,20.3,1.0
2025-07-30T20:00,19.1,0.0
2025-07-30T21:00,18.2,0.0
2025-07-30T22:00,17.7,0.0
2025-07-30T23:00,17.2,0.0
2025-07-31T00:00,17.0,0.0
2025-07-31T01:00,16.8,0.0
2025-07-31T02:00,15.3,0.0
2025-07-31T03:00,15.1,0.0
2025-07-31T04:00,15.0,0.0
2025-07-31T05:00,15.2,15.5
2025-07-31T06:00,15.7,14.5
2025-07-31T07:00,16.0,9.8
2025-07-31T08:00,16.5,6.0
2025-07-31T09:00,17.9,6.5
2025-07-31T10:00,18.1,34.2
2025-07-31T11:00,16.7,6.2
2025-07-31T12:00,17.0,4.5
2025-07-31T13:00,18.4,98.0
2025-07-31T14:00,18.5,65.2
2025-07-31T15:00,18.6,61.0
2025-07-31T16:00,18.8,78.0
2025-07-31T17:00,18.4,48.5
2025-07-31T18:00,18.2,16.0
2025-07-31T19:00,17.6,0.2
2025-07-31T20:00,17.2,0.0
2025-07-31T21:00,17.0,0.0
2025-07-31T22:00,16.8,0.0
2025-07-31T23:00,16.7,0.0
2025-08-01T00:00,16.3,0.0
2025-08-01T01:00,16.2,0.0
2025-08-01T02:00,16.2,0.0
2025-08-01T03:00,15.8,0.0
2025-08-01T04:00,15.6,0.2
2025-08-01T05:00,15.6,5.0
2025-08-01T06:00,16.2,10.8
2025-08-01T07:00,16.9,18.0
2025-08-01T08:00,17.6,30.5
2025-08-01T09:00,18.8,41.5
2025-08-01T10:00,19.8,186.5
2025-08-01T11:00,19.6,62.0
2025-08-01T12:00,18.8,19.2
2025-08-01T13:00,19.4,17.8
2025-08-01T14:00,18.3,164.2
2025-08-01T15:00,19.8,103.0
2025-08-01T16:00,20.4,155.0
2025-08-01T17:00,21.2,104.5
2025-08-01T18:00,21.4,43.2
2025-08-01T19:00,20.6,1.0
2025-08-01T20:00,19.8,0.0
2025-08-01T21:00,17.9,0.0
2025-08-01T22:00,17.5,0.0
2025-08-01T23:00,17.2,0.0
2025-08-02T00:00,16.5,0.0
2025-08-02T01:00,16.3,0.0
2025-08-02T02:00,16.1,0.0
2025-08-02T03:00,16.1,0.0
2025-08-02T04:00,16.0,0.0
2025-08-02T05:00,16.1,1.5
2025-08-02T06:00,16.3,10.8
2025-08-02T07:00,16.7,36.8
2025-08-02T08:00,18.4,172.0
2025-08-02T09:00,18.8,156.5
2025-08-02T10:00,19.7,120.8
2025-08-02T11:00,20.3,181.8
2025-08-02T12:00,19.9,267.5
2025-08-02T13:00,21.0,98.2
2025-08-02T14:00,19.9,192.2
2025-08-02T15:00,22.0,282.5
2025-08-02T16:00,22.0,92.0
2025-08-02T17:00,22.2,110.8
2025-08-02T18:00,22.2,48.8
2025-08-02T19:00,21.5,4.8
2025-08-02T20:00,20.5,0.0
2025-08-02T21:00,19.0,0.0
2025-08-02T22:00,18.5,0.0
2025-08-02T23:00,17.6,0.0
2025-08-03T00:00,16.8,0.0
2025-08-03T01:00,15.7,0.0
2025-08-03T02:00,15.1,0.0
2025-08-03T03:00,14.9,0.0
2025-08-03T04:00,14.8,0.0
2025-08-03T05:00,15.2,1.8
2025-08-03T06:00,15.8,11.8
2025-08-03T07:00,16.7,60.8
2025-08-03T08:00,17.3,57.5
2025-08-03T09:00,16.6,30.2
2025-08-03T10:00,17.7,137.8
2025-08-03T11:00,18.3,72.2
2025-08-03T12:00,19.0,41.0
2025-08-03T13:00,19.0,70.8
2025-08-03T14:00,19.2,45.0
2025-08-03T15:00,18.2,4.2
2025-08-03T16:00,17.8,1.2
2025-08-03T17:00,17.0,1.2
2025-08-03T18:00,17.2,1.8
2025-08-03T19:00,16.8,0.0
2025-08-03T20:00,16.4,0.0
2025-08-03T21:00,16.3,0.0
2025-08-03T22:00,15.9,0.0
2025-08-03T23:00,15.8,0.0
2025-08-04T00:00,15.5,0.0
2025-08-04T01:00,15.4,0.0
2025-08-04T02:00,15.3,0.0
2025-08-04T03:00,15.2,0.0
2025-08-04T04:00,15.2,0.0
2025-08-04T05:00,15.1,0.0
2025-08-04T06:00,15.3,0.0
2025-08-04T07:00,15.7,1.0
2025-08-04T08:00,17.1,40.5
2025-08-04T09:00,18.2,183.0
2025-08-04T10:00,19.5,138.8
2025-08-04T11:00,19.5,124.2
2025-08-04T12:00,20.5,61.8
2025-08-04T13:00,20.6,92.2
2025-08-04T14:00,21.4,108.2
2025-08-04T15:00,22.8,145.0
2025-08-04T16:00,23.5,298.8
2025-08-04T17:00,23.3,173.8
2025-08-04T18:00,23.0,40.5
2025-08-04T19:00,21.9,2.0
2025-08-04T20:00,20.6,0.0
2025-08-04T21:00,20.1,0.0
2025-08-04T22:00,19.7,0.0
2025-08-04T23:00,19.6,0.0
2025-08-05T00:00,19.8,0.0
2025-08-05T01:00,19.7,0.0
2025-08-05T02:00,19.2,0.0
2025-08-05T03:00,18.7,0.0
2025-08-05T04:00,18.6,0.0
2025-08-05T05:00,18.8,0.2
2025-08-05T06:00,18.9,0.2
2025-08-05T07:00,19.4,1.5
2025-08-05T08:00,19.9,18.8
2025-08-05T09:00,17.8,4.5
2025-08-05T10:00,17.6,0.0
2025-08-05T11:00,17.1,1.8
2025-08-05T12:00,17.3,2.2
2025-08-05T13:00,18.5,3.8
2025-08-05T14:00,19.1,16.2
2025-08-05T15:00,19.4,289.2
2025-08-05T16:00,20.1,245.5
2025-08-05T17:00,20.4,147.8
2025-08-05T18:00,19.7,65.0
2025-08-05T19:00,19.2,2.8
2025-08-05T20:00,17.8,0.0
2025-08-05T21:00,16.7,0.0
2025-08-05T22:00,15.6,0.0
2025-08-05T23:00,15.2,0.0
2025-08-06T00:00,14.4,0.0
2025-08-06T01:00,13.9,0.0
2025-08-06T02:00,13.4,0.0
2025-08-06T03:00,13.0,0.0
2025-08-06T04:00,12.6,0.5
2025-08-06T05:00,12.5,31.2
2025-08-06T06:00,13.4,112.0
2025-08-06T07:00,14.6,210.2
2025-08-06T08:00,16.3,349.2
2025-08-06T09:00,17.5,260.2
2025-08-06T10:00,18.9,336.2
2025-08-06T11:00,19.9,428.2
2025-08-06T12:00,20.7,421.8
2025-08-06T13:00,21.5,274.0
2025-08-06T14:00,21.6,345.8
2025-08-06T15:00,21.7,180.8
2025-08-06T16:00,21.9,235.0
2025-08-06T17:00,21.5,146.5
2025-08-06T18:00,21.4,59.5
2025-08-06T19:00,20.4,5.2
2025-08-06T20:00,19.4,0.0
2025-08-06T21:00,17.7,0.0
2025-08-06T22:00,17.1,0.0
2025-08-06T23:00,16.4,0.0
2025-08-07T00:00,15.5,0.0
2025-08-07T01:00,15.0,0.0
2025-08-07T02:00,14.8,0.0
2025-08-07T03:00,14.1,0.0
2025-08-07T04:00,14.1,0.0
2025-08-07T05:00,14.5,2.2
2025-08-07T06:00,15.2,24.0
2025-08-07T07:00,16.7,67.8
2025-08-07T08:00,18.5,198.5
2025-08-07T09:00,20.6,362.8
2025-08-07T10:00,21.8,364.5
2025-08-07T11:00,22.8,336.5
2025-08-07T12:00,24.3,359.2
2025-08-07T13:00,24.8,498.2
2025-08-07T14:00,25.2,498.8
2025-08-07T15:00,25.4,349.5
2025-08-07T16:00,25.7,308.0
2025-08-07T17:00,25.3,170.2
2025-08-07T18:00,24.9,58.0
2025-08-07T19:00,23.9,3.8
2025-08-07T20:00,22.5,0.0
2025-08-07T21:00,20.9,0.0
2025-08-07T22:00,20.3,0.0
2025-08-07T23:00,19.7,0.0
2025-08-08T00:00,19.1,0.0
2025-08-08T01:00,18.8,0.0
2025-08-08T02:00,18.4,0.0
2025-08-08T03:00,18.6,0.0
2025-08-08T04:00,18.2,0.0
2025-08-08T05:00,18.5,7.2
2025-08-08T06:00,19.2,50.2
2025-08-08T07:00,20.4,107.2
2025-08-08T08:00,21.6,128.2
2025-08-08T09:00,22.9,70.0
2025-08-08T10:00,23.9,161.5
2025-08-08T11:00,25.0,173.8
2025-08-08T12:00,26.2,201.2
2025-08-08T13:00,27.5,194.2
2025-08-08T14:00,27.7,146.8
2025-08-08T15:00,27.5,125.8
2025-08-08T16:00,27.2,69.0
2025-08-08T17:00,26.5,16.8
2025-08-08T18:00,25.7,10.0
2025-08-08T19:00,24.7,2.2
2025-08-08T20:00,23.6,0.0
2025-08-08T21:00,22.1,0.0
2025-08-08T22:00,21.4,0.0
2025-08-08T23:00,20.7,0.0
2025-08-09T00:00,19.5,0.0
2025-08-09T01:00,18.8,0.0
2025-08-09T02:00,18.2,0.0
2025-08-09T03:00,17.0,0.0
2025-08-09T04:00,16.5,0.2
2025-08-09T05:00,16.8,26.8
2025-08-09T06:00,18.3,121.8
2025-08-09T07:00,20.4,247.2
2025-08-09T08:00,22.4,339.2
2025-08-09T09:00,24.2,353.5
2025-08-09T10:00,25.5,389.2
2025-08-09T11:00,26.4,402.5
2025-08-09T12:00,27.4,624.5
2025-08-09T13:00,28.1,612.0
2025-08-09T14:00,28.8,529.8
2025-08-09T15:00,29.2,300.2
2025-08-09T16:00,29.4,290.0
2025-08-09T17:00,29.4,168.2
2025-08-09T18:00,29.1,48.0
2025-08-09T19:00,27.4,4.2
2025-08-09T20:00,26.3,0.0
2025-08-09T21:00,24.8,0.0
2025-08-09T22:00,23.3,0.0
2025-08-09T23:00,22.4,0.0
2025-08-10T00:00,21.5,0.0
2025-08-10T01:00,20.6,0.0
2025-08-10T02:00,18.4,0.0
2025-08-10T03:00,18.6,0.0
2025-08-10T04:00,17.7,0.2
2025-08-10T05:00,16.9,15.2
2025-08-10T06:00,17.2,51.5
2025-08-10T07:00,18.0,181.8
2025-08-10T08:00,19.3,262.5
2025-08-10T09:00,20.1,351.2
2025-08-10T10:00,22.0,498.0
2025-08-10T11:00,22.5,385.8
2025-08-10T12:00,22.7,506.2
2025-08-10T13:00,24.0,345.2
2025-08-10T14:00,24.5,305.5
2025-08-10T15:00,24.5,353.0
2025-08-10T16:00,24.2,290.5
2025-08-10T17:00,23.6,167.5
2025-08-10T18:00,23.2,60.8
2025-08-10T19:00,22.1,1.8
2025-08-10T20:00,21.0,0.0
2025-08-10T21:00,19.5,0.0
2025-08-10T22:00,18.0,0.0
2025-08-10T23:00,17.2,0.0
